NoOfEvals,MyRexJggKTabletP14K2_0,MyRexJggKTabletP14K2_1,MyRexJggKTabletP14K2_2
591200,0.03798245208564322,0.42469333131384324,0.01875169845777447
591240,0.03798245208564322,0.4246933313138432,0.01875169845777447
591280,0.03798245208564322,0.4246933313138432,0.01875169845777447
591320,0.03798245208564322,0.4246933313138432,0.01875169845777447
591360,0.03798245208564322,0.4246933313138432,0.01875169845777447
591400,0.03798245208564322,0.4246933313138432,0.01875169845777447
591440,0.03798245208564323,0.4246933313138431,0.01875169845777447
591480,0.03798245208564323,0.4246933313138431,0.01875169845777447
591520,0.03798245208564323,0.42469333131384296,0.01875169845777447
591560,0.03798245208564323,0.4246933313138429,0.01875169845777447
591600,0.03798245208564322,0.4246933313138429,0.01875169845777447
591640,0.03798245208564322,0.4246933313138429,0.01875169845777447
591680,0.037982452085643215,0.4246933313138429,0.01875169845777447
591720,0.037982452085643215,0.424693331313843,0.01875169845777447
591760,0.037982452085643215,0.424693331313843,0.01875169845777447
591800,0.03798245208564322,0.424693331313843,0.01875169845777447
591840,0.03798245208564322,0.424693331313843,0.018751698457774465
591880,0.03798245208564322,0.4246933313138429,0.018751698457774465
591920,0.03798245208564322,0.4246933313138429,0.018751698457774454
591960,0.03798245208564322,0.4246933313138429,0.018751698457774454
592000,0.037982452085643215,0.4246933313138429,0.018751698457774454
592040,0.03798245208564321,0.4246933313138429,0.018751698457774454
592080,0.03798245208564321,0.4246933313138429,0.018751698457774454
592120,0.03798245208564321,0.4246933313138429,0.018751698457774454
592160,0.03798245208564321,0.4246933313138429,0.018751698457774454
592200,0.03798245208564319,0.4246933313138429,0.018751698457774454
592240,0.03798245208564317,0.4246933313138429,0.018751698457774454
592280,0.03798245208564317,0.4246933313138429,0.018751698457774454
592320,0.03798245208564317,0.4246933313138429,0.01875169845777445
592360,0.03798245208564317,0.4246933313138429,0.01875169845777445
592400,0.037982452085643166,0.4246933313138429,0.01875169845777445
592440,0.037982452085643166,0.4246933313138429,0.018751698457774454
592480,0.037982452085643166,0.42469333131384285,0.018751698457774454
592520,0.037982452085643166,0.42469333131384285,0.018751698457774454
592560,0.03798245208564317,0.42469333131384285,0.018751698457774454
592600,0.03798245208564317,0.42469333131384285,0.018751698457774454
592640,0.03798245208564318,0.42469333131384285,0.018751698457774454
592680,0.03798245208564318,0.42469333131384285,0.018751698457774454
592720,0.03798245208564318,0.42469333131384285,0.018751698457774454
592760,0.03798245208564318,0.42469333131384285,0.018751698457774454
592800,0.03798245208564318,0.4246933313138428,0.018751698457774454
592840,0.03798245208564317,0.4246933313138428,0.018751698457774454
592880,0.03798245208564316,0.4246933313138428,0.018751698457774454
592920,0.03798245208564316,0.4246933313138428,0.018751698457774454
592960,0.03798245208564316,0.4246933313138428,0.018751698457774454
593000,0.03798245208564316,0.4246933313138428,0.018751698457774454
593040,0.03798245208564315,0.4246933313138428,0.018751698457774454
593080,0.03798245208564315,0.4246933313138428,0.018751698457774454
593120,0.03798245208564315,0.4246933313138428,0.018751698457774454
593160,0.03798245208564315,0.4246933313138428,0.01875169845777445
593200,0.03798245208564315,0.4246933313138428,0.01875169845777445
593240,0.03798245208564315,0.4246933313138428,0.018751698457774454
593280,0.03798245208564315,0.4246933313138428,0.018751698457774454
593320,0.03798245208564315,0.4246933313138428,0.018751698457774454
593360,0.03798245208564315,0.4246933313138428,0.018751698457774454
593400,0.03798245208564315,0.4246933313138428,0.018751698457774454
593440,0.03798245208564315,0.4246933313138428,0.018751698457774454
593480,0.03798245208564315,0.42469333131384274,0.018751698457774454
593520,0.037982452085643166,0.42469333131384274,0.018751698457774454
593560,0.037982452085643166,0.42469333131384274,0.018751698457774454
593600,0.037982452085643166,0.42469333131384274,0.018751698457774447
593640,0.037982452085643166,0.42469333131384274,0.018751698457774447
593680,0.037982452085643166,0.42469333131384274,0.018751698457774447
593720,0.037982452085643166,0.42469333131384274,0.018751698457774447
593760,0.037982452085643166,0.4246933313138428,0.018751698457774447
593800,0.037982452085643145,0.4246933313138428,0.018751698457774447
593840,0.037982452085643145,0.4246933313138428,0.018751698457774447
593880,0.037982452085643145,0.4246933313138428,0.018751698457774447
593920,0.037982452085643145,0.4246933313138428,0.018751698457774447
593960,0.037982452085643145,0.4246933313138428,0.018751698457774447
594000,0.037982452085643145,0.4246933313138428,0.018751698457774447
594040,0.037982452085643145,0.4246933313138428,0.018751698457774447
594080,0.037982452085643145,0.4246933313138427,0.018751698457774447
594120,0.037982452085643145,0.4246933313138427,0.018751698457774454
594160,0.037982452085643145,0.4246933313138427,0.018751698457774454
594200,0.03798245208564313,0.4246933313138427,0.018751698457774454
594240,0.03798245208564313,0.4246933313138427,0.018751698457774454
594280,0.037982452085643104,0.4246933313138427,0.018751698457774454
594320,0.037982452085643104,0.4246933313138427,0.018751698457774454
594360,0.037982452085643104,0.4246933313138427,0.01875169845777445
594400,0.037982452085643104,0.4246933313138427,0.01875169845777445
594440,0.037982452085643104,0.4246933313138427,0.01875169845777445
594480,0.037982452085643104,0.4246933313138427,0.01875169845777445
594520,0.03798245208564312,0.4246933313138427,0.01875169845777445
594560,0.03798245208564312,0.4246933313138427,0.01875169845777445
594600,0.03798245208564312,0.4246933313138427,0.01875169845777445
594640,0.03798245208564312,0.4246933313138427,0.01875169845777445
594680,0.03798245208564312,0.4246933313138427,0.01875169845777445
594720,0.03798245208564312,0.4246933313138427,0.01875169845777445
594760,0.03798245208564312,0.4246933313138426,0.01875169845777445
594800,0.03798245208564312,0.4246933313138426,0.01875169845777445
594840,0.03798245208564312,0.4246933313138426,0.018751698457774444
594880,0.03798245208564309,0.4246933313138426,0.018751698457774444
594920,0.03798245208564309,0.4246933313138426,0.018751698457774444
594960,0.03798245208564309,0.4246933313138426,0.018751698457774444
595000,0.03798245208564309,0.4246933313138426,0.018751698457774444
595040,0.03798245208564309,0.4246933313138426,0.018751698457774444
595080,0.03798245208564309,0.4246933313138426,0.018751698457774444
595120,0.03798245208564309,0.4246933313138426,0.018751698457774444
595160,0.03798245208564309,0.4246933313138426,0.018751698457774444
595200,0.03798245208564309,0.4246933313138426,0.018751698457774444
595240,0.03798245208564309,0.4246933313138426,0.018751698457774444
595280,0.03798245208564309,0.4246933313138426,0.018751698457774444
595320,0.03798245208564309,0.4246933313138426,0.018751698457774444
595360,0.03798245208564309,0.42469333131384257,0.018751698457774444
595400,0.03798245208564309,0.42469333131384257,0.018751698457774444
595440,0.03798245208564309,0.42469333131384257,0.018751698457774444
595480,0.03798245208564309,0.42469333131384257,0.018751698457774444
595520,0.03798245208564309,0.42469333131384257,0.018751698457774444
595560,0.03798245208564309,0.42469333131384257,0.018751698457774444
595600,0.03798245208564309,0.4246933313138425,0.018751698457774444
595640,0.03798245208564309,0.4246933313138425,0.018751698457774444
595680,0.03798245208564309,0.4246933313138425,0.018751698457774444
595720,0.03798245208564309,0.4246933313138425,0.018751698457774444
595760,0.03798245208564309,0.4246933313138425,0.018751698457774444
595800,0.037982452085643055,0.4246933313138425,0.018751698457774444
595840,0.037982452085643055,0.4246933313138425,0.018751698457774444
595880,0.037982452085643055,0.4246933313138425,0.018751698457774444
595920,0.037982452085643055,0.4246933313138425,0.018751698457774444
595960,0.037982452085643055,0.4246933313138425,0.018751698457774444
596000,0.037982452085643055,0.4246933313138425,0.018751698457774444
596040,0.037982452085643055,0.4246933313138425,0.018751698457774444
596080,0.037982452085643055,0.4246933313138424,0.018751698457774444
596120,0.037982452085643055,0.4246933313138424,0.018751698457774444
596160,0.037982452085643055,0.42469333131384246,0.018751698457774444
596200,0.037982452085643055,0.42469333131384246,0.018751698457774444
596240,0.037982452085643055,0.42469333131384246,0.018751698457774444
596280,0.037982452085643055,0.42469333131384246,0.018751698457774444
596320,0.03798245208564306,0.42469333131384246,0.018751698457774444
596360,0.03798245208564307,0.42469333131384246,0.018751698457774437
596400,0.03798245208564307,0.4246933313138424,0.018751698457774437
596440,0.03798245208564307,0.4246933313138424,0.018751698457774437
596480,0.03798245208564307,0.4246933313138424,0.018751698457774437
596520,0.037982452085643076,0.4246933313138424,0.018751698457774437
596560,0.037982452085643076,0.4246933313138424,0.01875169845777444
596600,0.037982452085643076,0.4246933313138424,0.01875169845777444
596640,0.037982452085643055,0.42469333131384235,0.01875169845777444
596680,0.037982452085643055,0.42469333131384235,0.01875169845777444
596720,0.03798245208564305,0.42469333131384235,0.01875169845777444
596760,0.03798245208564304,0.4246933313138422,0.018751698457774437
596800,0.03798245208564304,0.4246933313138422,0.018751698457774437
596840,0.03798245208564304,0.4246933313138422,0.018751698457774437
596880,0.03798245208564304,0.4246933313138422,0.018751698457774437
596920,0.03798245208564304,0.42469333131384207,0.018751698457774437
596960,0.03798245208564304,0.42469333131384207,0.018751698457774437
597000,0.03798245208564304,0.42469333131384207,0.018751698457774437
597040,0.03798245208564304,0.42469333131384207,0.018751698457774437
597080,0.03798245208564304,0.4246933313138417,0.018751698457774437
597120,0.03798245208564304,0.4246933313138417,0.018751698457774437
597160,0.03798245208564304,0.4246933313138417,0.018751698457774437
597200,0.03798245208564304,0.4246933313138417,0.018751698457774437
597240,0.03798245208564304,0.4246933313138417,0.018751698457774437
597280,0.03798245208564304,0.4246933313138417,0.018751698457774437
597320,0.03798245208564304,0.4246933313138417,0.018751698457774437
597360,0.03798245208564304,0.4246933313138417,0.018751698457774437
597400,0.03798245208564304,0.4246933313138417,0.018751698457774437
597440,0.03798245208564303,0.4246933313138417,0.018751698457774437
597480,0.03798245208564303,0.4246933313138417,0.018751698457774437
597520,0.03798245208564303,0.4246933313138417,0.018751698457774437
597560,0.03798245208564303,0.4246933313138417,0.018751698457774437
597600,0.03798245208564303,0.4246933313138417,0.018751698457774437
597640,0.03798245208564301,0.4246933313138417,0.018751698457774437
597680,0.03798245208564301,0.4246933313138417,0.018751698457774434
597720,0.03798245208564301,0.4246933313138417,0.018751698457774434
597760,0.03798245208564301,0.4246933313138417,0.018751698457774434
597800,0.03798245208564301,0.4246933313138417,0.018751698457774434
597840,0.03798245208564301,0.4246933313138417,0.01875169845777443
597880,0.03798245208564301,0.4246933313138417,0.01875169845777443
597920,0.03798245208564301,0.4246933313138417,0.01875169845777443
597960,0.037982452085643,0.4246933313138417,0.01875169845777443
598000,0.037982452085643,0.4246933313138417,0.01875169845777443
598040,0.03798245208564299,0.4246933313138417,0.01875169845777443
598080,0.03798245208564299,0.4246933313138417,0.01875169845777443
598120,0.03798245208564299,0.4246933313138417,0.01875169845777443
598160,0.03798245208564299,0.4246933313138417,0.01875169845777443
598200,0.03798245208564299,0.4246933313138417,0.01875169845777443
598240,0.03798245208564299,0.4246933313138417,0.01875169845777443
598280,0.03798245208564299,0.4246933313138417,0.01875169845777443
598320,0.03798245208564297,0.4246933313138417,0.01875169845777443
598360,0.03798245208564297,0.4246933313138417,0.01875169845777443
598400,0.03798245208564297,0.4246933313138417,0.018751698457774427
598440,0.03798245208564297,0.4246933313138417,0.018751698457774427
598480,0.03798245208564297,0.4246933313138417,0.018751698457774427
598520,0.03798245208564297,0.4246933313138417,0.018751698457774427
598560,0.03798245208564297,0.4246933313138417,0.018751698457774427
598600,0.03798245208564297,0.4246933313138417,0.018751698457774427
598640,0.03798245208564297,0.4246933313138417,0.018751698457774427
598680,0.03798245208564297,0.4246933313138417,0.018751698457774427
598720,0.03798245208564297,0.4246933313138417,0.018751698457774427
598760,0.03798245208564297,0.4246933313138417,0.018751698457774427
598800,0.037982452085642986,0.4246933313138417,0.018751698457774427
598840,0.037982452085642986,0.4246933313138417,0.018751698457774427
598880,0.03798245208564299,0.4246933313138417,0.018751698457774427
598920,0.037982452085642986,0.4246933313138417,0.018751698457774427
598960,0.037982452085642965,0.4246933313138417,0.018751698457774427
599000,0.037982452085642965,0.4246933313138417,0.018751698457774423
599040,0.037982452085642965,0.4246933313138417,0.018751698457774423
599080,0.037982452085642965,0.4246933313138417,0.018751698457774423
599120,0.037982452085642965,0.42469333131384185,0.018751698457774423
599160,0.037982452085642965,0.42469333131384185,0.018751698457774423
599200,0.037982452085642965,0.42469333131384185,0.018751698457774423
599240,0.037982452085642965,0.42469333131384185,0.018751698457774423
599280,0.037982452085642965,0.42469333131384185,0.018751698457774423
599320,0.037982452085642965,0.42469333131384185,0.018751698457774423
599360,0.037982452085642965,0.42469333131384185,0.018751698457774423
